0.7452870387279305, -97.88034626013433
1.1380448389666569, -97.88034626013433
1.5308026392053833, -97.88034626013433
1.9235604394441062, -97.88034626013433
2.3163182396828326, -97.88034626013433
2.7090760399215554, -97.88034626013433
3.101833840160282, -97.60875533024652
3.4945916403990047, -97.60875533024652
3.887349440637731, -97.60875533024652
4.280107240876454, -97.33716440035872
4.181917790816772, -97.74455079519043
4.67286504111518, -97.33716440035872
5.098352658040465, -97.29189924537741
5.45838064159263, -97.0655734704709
5.851138441831353, -97.0655734704709
6.243896242070079, -96.79398254058307
6.669383858995364, -96.74871738560178
7.029411842547528, -96.52239161069527
7.422169642786251, -96.38659614575135
7.8149274430249775, -96.25080068080746
8.207685243263704, -95.97920975091964
8.600443043502427, -95.70761882103183
8.502253593442745, -96.11500521586355
9.025930660427711, -95.66235366605054
9.385958643979876, -95.43602789114402
9.778716444218603, -95.1644369612562
10.171474244457325, -94.89284603136839
10.564232044696052, -94.62125510148059
10.46604259463637, -95.0286414963123
10.956989844934775, -94.34966417159276
10.858800394875093, -94.75705056642448
11.349747645173501, -94.21386870664885
11.742505445412224, -93.80648231181713
11.644315995352542, -94.21386870664885
12.13526324565095, -93.53489138192933
12.037073795591269, -93.94227777676105
12.528021045889673, -93.2633004520415
12.429831595829992, -93.67068684687322
12.9207788461284, -92.9917095221537
12.822589396068718, -93.39909591698542
13.313536646367123, -92.72011859226589
13.739024263292407, -92.40326250739676
14.099052246844572, -92.04114126754635
14.491810047083298, -91.63375487271463
14.393620597023617, -92.04114126754635
14.91729766400858, -91.31689878784552
15.277325647560751, -90.8189820830512
15.179136197501066, -91.22636847788291
15.702813264486032, -90.50212599818208
15.571893997739792, -90.95477754799509
16.09557106472476, -89.95894413840645
15.964651797978519, -90.41159568821948
16.455599048276923, -89.46102743361212
16.455599048276923, -89.86841382844383
16.881086665202204, -89.14417134874301
16.750167398455964, -89.59682289855604
17.27384446544093, -88.60098948896739
17.14292519869469, -89.0536410387804
17.666602265679657, -88.05780762919176
17.535682998933417, -88.51045917900478
18.059360065918376, -87.51462576941614
17.928440799172137, -87.96727731922915
18.452117866157103, -86.9714439096405
18.321198599410863, -87.42409545945353
18.84487566639583, -86.42826204986488
18.71395639964959, -86.88091359967791
19.204903649947994, -85.8624476125986
19.106714199888316, -86.33773173990227
19.43401236675392, -85.34189833031363
19.826770166992638, -84.52712554065019
19.6958509002464, -85.11557255540711
20.18679815054481, -83.75761790596805
20.18679815054481, -84.23290203327173
20.415906867350728, -83.21443604619242
20.775934850902892, -82.39966325652898
20.677745400843214, -82.94284511630461
20.972313751022256, -81.85648139675335
21.20142246782818, -81.26803438199643
21.07050320108194, -82.26386779158508
21.397801367947537, -80.49852674731429
21.561450451380345, -79.68375395765085
21.75782935149971, -78.59739023809959
21.75782935149971, -79.14057209787522
21.659639901440023, -80.22693581742648
21.95420825161907, -76.96784465877272
21.95420825161907, -77.51102651854835
21.95420825161907, -78.05420837832398
21.856018801559387, -79.54795849270695
22.150587151738428, -73.70875350011896
22.150587151738428, -74.25193535989459
